Platanthera_zijinensis_chr	0.8
Phoma_radicina_MPI-SP2-AT-0466	0.000502934383822971
Aspergillus_fumigatus_MPI-SW4-AT-0569	0.00250555780878851
Sarocladium_strictum_MPI-IT2-AT-0306	0.000412630399690561
Pyrenochaeta_lycopersici_MPI-FR1-AT-0381	0.00218310586425955
Peyronellaea_curtisii_MPI-SP2-AT-0415	0.00141614878002403
Talaromyces_verruculosus_MPI-SP2-AT-0411	0.00103906424130941
Penicillium_canescens_MPI-SW4-AT-0573	0.00244829539995632
Cylindrocarpon_pauciseptatum_MPI-SP2-AT-0468	0.0017141232555819
Verticillium_dahliae_MPI-FR1-AT-0353	1.58755901203634e-06
Alternaria_tenuis_MPI-SDFR-AT-0071	0.00170367498063626
Fusarium_oxysporum_MPI-CAGE-AT-0013	0.00130340910488264
Cladosporium_rectoides_MPI-GEGE-AT-0032	0.00167966933179642
Gibellulopsis_nigrescens_MPI-SP2-AT-0410	0.00139560124326819
Metacordyceps_chlamydosporia_MPI-IT2-AT-0323	0.00201653187757168
Ochroconis_tshawytschae_MPI-SP2-AT-0416	0.000599025294392751
Phomopsis_columnaris_MPI-SP2-AT-0504	0.000844195663267514
Umbelopsis_autotrophica_MPI-SW4-AT-0611	0.000534105603222762
Embellisia_chlamydospora_MPI-FR1-AT-0336	0.00165145185907813
Phialocephala_fortinii_MPI-SW4-AT-0551	0.00176815542277383
Phaeosphaeria_eustoma_MPI-FR1-AT-0339	0.00219322912304177
Truncatella_angustata_MPI-SW4-AT-0541	0.00167988137938241
Macrophomina_phaseolina_MPI-FR1-AT-0330	0.00078581228452457
Rhizopycnis_vagum_MPI-FR1-AT-0346	0.000120248559130722
Paraphoma_chrysanthemicola_MPI-SDFR-AT-0093	0.00181877544845537
Neonectria_radicicola_MPI-CAGE-CH-0236	0.00264490882067638
Cryptosporiopsis_ericae_MPI-SW4-AT-0549	0.00263633104903736
Leptodontidium_orchidicola_MPI-SW4-AT-0643	0.00195199225499796
Myrothecium_cinctum_MPI-SP2-AT-0408	0.00187891536977046
Ilyonectria_macrodidyma_MPI-GEGE-AT-0033	0.00177966758552753
Hypocrea_atroviridis_MPI-SP2-AT-0434	0.00197895256519362
Plectosphaerella_cucumerina_MPI-FR1-AT-0340	1.20174869263777e-05
Tulasnella_calospora_Tulcal1	0.0479443803307556
Ceratobasidium_sp_CerAGI	0.0239523665098602
Rhizoctonia_solani_Rhisola1	0.0185032531593841
PRJNA67115	0.0012446289143091
PRJNA217481	0.00186505838783519
PRJNA20011	0.00283108229267674
PRJNA186462	0.0021909806761242
PRJNA33691	0.00108135512564553
PRJNA33599	0.0032199824735377
PRJNA20399	0.0029350823213036
PRJNA212980	0.00341995309262202
PRJNA261945	0.00138211300468381
PRJNA183309	0.00247307268070232
PRJNA27951	0.00081253110102705
PRJNA261104	0.00150968031864677
PRJNA183018	0.000639695741860425
PRJNA238302	0.00195734476683266
PRJNA42009	0.00277334934181855
PRJNA80827	0.000366874554024167
PRJNA171367	0.00282131543904244
PRJNA232079	0.00157028606618841
PRJNA242829	0.00249789380190443
PRJNA165395	0.000266475651741682
PRJNA81617	0.0011027479263843
PRJNA13473	0.00075257944350372
PRJNA186910	0.000230900145485762
PRJNA63851	0.00171536561211306
PRJNA18505	0.0025102385869361
PRJNA20391	0.00124540508756995
PRJNA12634	0.0016836039658714
PRJNA17707	0.000993326542756447
PRJNA232351	0.000422619680159693
PRJNA42475	0.00232661196789074
PRJNA168616	0.000390249871672073
PRJNA182711	0.00176457000934226
PRJNA15771	0.0017612342118732
PRJNA256039	0.00145183640870613
PRJNA190819	0.00318995478720835
RNODE_165_length_1669_cov_2.37887	0.000251510590386719
RNODE_178_length_3618_cov_3.32119	0.000128012170785913
RNODE_201_length_2438_cov_4.66846	0.000334594193616942
RNODE_241_length_10461_cov_3.82000	0.000292479419179781
RNODE_244_length_5333_cov_28.75937	0.000253249558740466
RNODE_250_length_5534_cov_8.34289	0.000349080275616705
RNODE_262_length_4000_cov_14.35495	5.47610657839884e-05
RNODE_278_length_7999_cov_5.67456	3.62207406503281e-05
RNODE_288_length_3164_cov_59.95449	3.61768812296464e-05
RNODE_293_length_11038_cov_5.01480	8.574425131286e-05
RNODE_297_length_1810_cov_21.16499	0.000241506835921411
RNODE_327_length_1948_cov_35.31308	0.000104297070910649
RNODE_329_length_4403_cov_3.14905	0.000360385882862246
RNODE_405_length_1632_cov_8.96149	0.00025295737993474
RNODE_41_length_1982_cov_209.61480	7.30479440262057e-06
RNODE_447_length_1716_cov_15.11213	0.000275455014047961
RNODE_454_length_3059_cov_7.56632	0.000261674291448438
RNODE_45_length_2213_cov_3.74441	0.000155848270615384
RNODE_466_length_2414_cov_22.47806	2.43980885960514e-05
RNODE_482_length_12608_cov_5.40546	8.78933206868687e-05
RNODE_4_length_1367_cov_2.97100	6.50708090473186e-05
RNODE_519_length_4527_cov_27.40475	1.58299322745454e-05
RNODE_53_length_5801_cov_10.05503	0.000225985678209368
RNODE_567_length_2043_cov_21.53474	0.000277110175878345
RNODE_568_length_4215_cov_4.24868	0.000168609682212016
RNODE_595_length_1522_cov_10.57355	0.000165959511026229
RNODE_59_length_7149_cov_6.99495	3.57402580249909e-05
RNODE_6_length_1955_cov_9.45784	0.000138508334314116
RNODE_72_length_2497_cov_7.54950	4.83423437238006e-06
RNODE_86_length_2125_cov_11.11507	0.00030880128791097
